dteday,yr,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,cnt,isDaylight,isNoon,relative_temp,relative_atemp,relative_hum,relative_windspeed,Wend_RushHour_High,Wend_RushHour_Med,Wend_RushHour_Low,Wday_RushHour_High,Wday_RushHour_Med,Wday_RushHour_Low,season_fall,season_spring,season_summer,season_winter,weathersit_Acceptable,weathersit_Bad,weathersit_Chaos,weathersit_Good,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_6,weekday_0,weekday_1,weekday_5,weekday_4,weekday_3,weekday_2,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5
2011-04-15,0,1,0,0.54,0.5152,0.52,0.4478,50,112,162,True,False,0.8888901933985288,0.7955068783000284,-1.3690545778168135,2.038900798143319,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.52,0.5,0.55,0.4925,70,173,243,True,False,0.6853673846431051,0.6232614888324269,-1.1801221592241329,2.372804750241172,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.5,0.4848,0.63,0.3881,64,267,331,True,False,0.48311146800586535,0.45123738783633294,-0.7107960134847319,1.4720915956930465,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.46,0.4545,0.67,0.3881,47,216,263,True,False,0.0866239635257386,0.1154301380578475,-0.4737893087891655,1.4568174803473974,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.42,0.4242,0.77,0.3881,41,168,209,True,False,-0.3110491650064399,-0.22279217746363722,0.10504976826638061,1.4418359789156838,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.4,0.4091,0.76,0.3284,26,92,118,False,False,-0.5142499843955496,-0.39748743667646486,0.05354049680947532,0.9501180672717533,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.4,0.4091,0.76,0.2985,25,77,102,False,False,-0.5231795827174305,-0.4106070125615295,0.05952683197199962,0.7195130380026256,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.38,0.3939,0.82,0.3881,16,64,80,False,False,-0.7305215780054424,-0.5939453087782297,0.41151644123860065,1.4426654001380856,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-15,0,1,0,0.36,0.3485,0.81,0.19399999999999998,8,56,64,False,False,-0.9385573428517572,-1.1178152220847657,0.35862789060384886,-0.12461902085534969,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-16,0,0,0,0.36,0.3485,0.81,0.2239,7,36,43,False,False,-0.946326172858322,-1.131896740505003,0.36382920340594355,0.11969715254547975,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-16,0,0,0,0.36,0.3333,0.87,0.2836,5,28,33,False,False,-0.9541963348214446,-1.316727882653727,0.7180611607696704,0.5979326467773031,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-16,0,0,0,0.36,0.3485,0.87,0.1343,5,19,24,False,False,-0.962170431149022,-1.151730987290596,0.7180611607696704,-0.6002892046984128,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-16,0,0,0,0.36,0.3485,0.87,0.1642,5,9,14,False,False,-0.9702511589211624,-1.1599892275177868,0.7180611607696704,-0.361015686341216,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-04-16,0,0,0,0.36,0.3485,0.87,0.2239,1,4,5,False,False,-0.9754567706151898,-1.168356410231855,0.7180611607696704,0.11953356135304151,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-16,0,0,0,0.38,0.3939,0.87,0.2836,1,3,4,False,False,-0.7791818759084429,-0.6505114730802469,0.7261825630798336,0.5987391223635108,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-16,0,0,0,0.4,0.4091,0.82,0.3284,1,9,10,False,False,-0.5829268446443664,-0.4872650397190791,0.4406517953133576,0.9551693724900743,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.4,0.4091,0.82,0.4179,3,18,21,True,False,-0.5930836028621518,-0.5009846609130975,0.4458218372282319,1.6614815166049124,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.4,0.4091,0.87,0.3582,7,38,45,True,False,-0.6034324995911224,-0.5150926032010772,0.7465625770785289,1.1652345400896682,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.4,0.4091,1.0,0.2985,2,27,29,True,False,-0.6139814125789338,-0.5274058833367588,1.5200374622850004,0.6813346454741406,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.42,0.4242,0.94,0.3881,1,21,22,True,False,-0.4110538814803382,-0.3546621692207584,1.1584709320726247,1.3800379384230699,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.42,0.4242,0.94,0.4478,4,27,31,True,True,-0.41785266464535636,-0.361852346628105,1.1533017417878617,1.8306353397862472,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.46,0.4545,0.88,0.5821,6,26,32,True,True,0.0012678456831599332,0.00516312057312366,0.795640142060135,2.8452974205486243,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.46,0.4545,0.94,0.5224,9,49,58,True,True,-0.005088754604593817,-0.001557076088230069,1.144064087652411,2.318425455957969,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.52,0.5,0.83,0.5821,14,49,63,True,False,0.6319312961593592,0.5603160149529333,0.4924473457676398,2.7187195211202067,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.52,0.5,0.83,0.5821,16,62,78,True,False,0.6231995352338493,0.5523020701976947,0.49160206364218834,2.657303163135597,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.5,0.4848,0.88,0.4627,6,27,33,True,False,0.398972532848361,0.3519118280930625,0.7829165905107386,1.714091231234733,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.5,0.4848,0.88,0.5821,1,14,15,True,False,0.39126644290806417,0.3448434986915557,0.7823625376930196,2.5665558585105184,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.5,0.4848,0.94,0.3881,6,32,38,True,False,0.3843249478194684,0.3385490991830285,1.1293390298798338,1.1107568910784895,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.52,0.5,0.94,0.4179,9,62,71,True,False,0.5945019939101236,0.5249504521863281,1.1215234794867979,1.3130475634163725,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.44,0.4394,0.94,0.2239,4,49,53,False,False,-0.28347343438939165,-0.2516256241189688,1.1137892893032129,-0.10308012541487784,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.44,0.4394,0.94,0.0,1,13,14,False,False,-0.2880456546896991,-0.25554287769395,1.1061347466223401,-1.7250950810863006,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.42,0.4242,1.0,0.0,2,22,24,False,False,-0.511155060469701,-0.4531438974790772,1.4472652759527096,-1.7044226841063388,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-16,0,0,0,0.44,0.4394,0.77,0.2836,5,30,35,False,False,-0.297531655539203,-0.2666689987477794,0.11839097159514703,0.33215085250821436,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-17,0,0,0,0.44,0.4394,0.77,0.2836,4,29,33,False,False,-0.3039326124095211,-0.27524135490739654,0.12426396823533478,0.32624472553220096,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-17,0,0,0,0.42,0.4242,0.67,0.2239,6,25,31,False,False,-0.529284565220022,-0.4755756557665108,-0.44964178480837946,-0.10788497253825137,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-17,0,0,0,0.4,0.4091,0.62,0.19399999999999998,4,25,29,False,False,-0.7540543484884034,-0.6739601182789559,-0.732192621472577,-0.3285141879970521,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-17,0,0,0,0.4,0.4091,0.66,0.1343,12,13,25,False,False,-0.7562370700404717,-0.675745393369966,-0.4923492904927841,-0.7604584976757667,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-04-17,0,0,0,0.36,0.3636,0.76,0.1045,2,5,7,False,False,-1.2016123821039035,-1.2670990682313814,0.09297599565983661,-0.9782128589092762,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-17,0,0,0,0.36,0.3485,0.71,0.1642,2,1,3,False,False,-1.198560875247964,-1.4567608401252394,-0.19279844714689098,-0.5466310420193545,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-17,0,0,0,0.36,0.3182,0.66,0.4478,3,5,8,False,False,-1.198560875247964,-1.8443001181762975,-0.47655951303498295,1.4926928480387718,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.36,0.3333,0.5,0.3582,2,14,16,True,False,-1.198560875247964,-1.6370790735313916,-1.4016231078893173,0.8293924892429955,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.38,0.3939,0.46,0.3881,7,36,43,True,False,-0.9772880982791078,-0.8541056377295919,-1.616549787656022,1.034338556019102,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.4,0.4091,0.43,0.2836,31,71,102,True,False,-0.7584271346978504,-0.6635912525099227,-1.771220056576692,0.2699644406885474,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.42,0.4242,0.44,0.4478,91,120,211,True,False,-0.5387757556020895,-0.4715387646146103,-1.6870608132577396,1.448815776864964,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.46,0.4545,0.41,0.4179,119,185,304,True,True,-0.09791755660488681,-0.0850936220391731,-1.8360769141927937,1.214242705503492,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.46,0.4545,0.38,0.3881,167,187,354,True,True,-0.10206396672902089,-0.08868487975676587,-1.9774845735979223,0.9872740364297156,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.5,0.4848,0.34,0.3881,181,162,343,True,True,0.33992578212087193,0.2982505310920449,-2.168948215832829,0.9756615165721607,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.52,0.5,0.34,0.3881,170,191,361,True,False,0.5580154701408083,0.4897312306529583,-2.1263273405788903,0.9641812613476902,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.54,0.5152,0.32,0.5224,179,209,388,True,False,0.7765473433763442,0.6817728315794133,-2.1951364957322754,1.9236870681913374,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.54,0.5152,0.3,0.3582,161,182,343,True,False,0.7727536439943772,0.6786698443804455,-2.2604130351061467,0.7150880769826217,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.56,0.5303,0.3,0.4478,143,163,306,True,False,0.9913333091788689,0.8697159820623176,-2.2124190969348163,1.3487206779610588,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.56,0.5303,0.3,0.3881,102,175,277,True,False,0.9866713133368508,0.8660370706741187,-2.1676524885953987,0.9064151011263599,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.56,0.5303,0.3,0.2985,75,135,210,True,False,0.9820392092585991,0.8623764276680114,-2.124927603108392,0.2599840936604139,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.52,0.5,0.36,0.19399999999999998,44,97,141,False,False,0.5338043530833768,0.46962892729579286,-1.7737385704188735,-0.48719107998422484,False,False,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.5,0.4848,0.42,0.19399999999999998,13,70,83,False,False,0.3114309331756814,0.2739261877726055,-1.4387801616142386,-0.48719107998422484,False,False,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.5,0.4848,0.39,0.1045,21,49,70,False,False,0.3087298974428313,0.27157038544578554,-1.5721030614146916,-1.1279779450365688,False,False,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-17,0,0,0,0.44,0.4394,0.67,0.1642,19,37,56,False,False,-0.3573728734413674,-0.31227094792470383,-0.1322990604774609,-0.6968782136431289,False,False,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-23,0,0,0,0.32,0.3182,1.0,0.19399999999999998,0,18,18,False,False,-1.4833529398308696,-1.5348375847759856,1.7933510894580402,-0.40710894857201113,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-23,0,0,0,0.32,0.3182,1.0,0.19399999999999998,5,11,16,False,False,-1.4765519388896282,-1.5286864173477448,1.7753305333787535,-0.40566688838968523,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-23,0,0,0,0.32,0.3333,1.0,0.1343,3,14,17,False,False,-1.4698130435528711,-1.3600541510038533,1.7623403845106989,-0.8325976836478841,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-23,0,0,0,0.32,0.3333,1.0,0.0896,0,4,4,False,False,-1.463135218509123,-1.3573361147150116,1.749558063505361,-1.155236160216686,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-04-23,0,0,0,0.34,0.3636,1.0,0.0,2,3,5,False,False,-1.2623151254981366,-1.0234547206541147,1.7369776867345383,-1.7936441892043153,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-04-23,0,0,0,0.34,0.3636,1.0,0.0,1,6,7,False,False,-1.2594545812691704,-1.0255591488797087,1.7245936019013017,-1.7673644972586133,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-23,0,0,0,0.34,0.3333,1.0,0.1642,0,11,11,False,False,-1.2540494375929319,-1.3528177042757912,1.7124003764455122,-0.5793351675147197,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-23,0,0,0,0.34,0.3333,1.0,0.1642,2,17,19,True,False,-1.246433934613859,-1.3416749969599113,1.6967542553687445,-0.5724457523172847,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-23,0,0,0,0.36,0.3333,1.0,0.2537,15,32,47,True,False,-1.0467137342837811,-1.3306945103815473,1.6814096482346694,0.07091458231937509,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-23,0,0,0,0.38,0.3939,0.94,0.2985,13,55,68,True,False,-0.8505733115663006,-0.6669107270429285,1.4019173669141016,0.3937989950107879,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-23,0,0,0,0.42,0.4242,0.88,0.2239,36,93,129,True,False,-0.46541440142674706,-0.3392609056514349,1.1383792013946696,-0.1362683502159082,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-23,0,0,0,0.46,0.4545,0.88,0.2239,68,164,232,True,True,-0.08213195319294901,-0.01296738549573191,1.1423202587108618,-0.12973262252084533,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-23,0,0,0,0.52,0.5,0.83,0.4179,94,197,291,True,True,0.49082005969530806,0.4752335681774207,0.9215235368468776,1.2707854929126663,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
